created_at,timestamp,mmsi,msg_type,latitude,longitude,speed,course,heading,rot,imo,name,call_sign,flag,draught,ship_and_cargo_type,length,width,eta,destination,status,maneuver,accuracy,collection_type,mmsi_label
2020-07-02 11:46:32.396685 UTC,2020-07-02 10:59:47 UTC,477100500,1,-20.282693333333334,58.01064,14.5,218.6,216,5,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 12:24:48.054939 UTC,2020-07-02 11:57:13 UTC,477100500,1,-20.46424,57.85128,14.5,220.3,217,-5,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:23:41.029711 UTC,2020-07-02 10:56:53 UTC,477100500,1,-20.27376,58.018373333333336,14.5,220.5,215,-6,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:37:39.986359 UTC,2020-07-02 11:13:10 UTC,477100500,1,-20.32496,57.97450666666667,14.5,217.2,216,4,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:46:32.396685 UTC,2020-07-02 10:59:35 UTC,477100500,1,-20.282133333333334,58.011146666666669,14.5,218.5,216,5,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:14:11.241442 UTC,2020-07-02 10:48:48 UTC,477100500,1,-20.247466666666668,58.040666666666667,14.5,219.7,214,-8,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:14:11.241442 UTC,2020-07-02 10:53:18 UTC,477100500,1,-20.261946666666667,58.028533333333336,14.5,219.3,215,-5,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:23:41.029711 UTC,2020-07-02 11:02:35 UTC,477100500,1,-20.29152,58.003013333333335,14.5,219.5,215,-6,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:37:39.986359 UTC,2020-07-02 11:12:34 UTC,477100500,1,-20.323093333333333,57.97608,14.5,217.8,215,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-05 23:30:19.432835 UTC,2020-07-05 22:30:23 UTC,565334000,1,-20.532746666666668,57.89109333333333,14.5,53.8,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:33:58.001528 UTC,2020-07-05 22:33:37 UTC,565334000,1,-20.525626666666668,57.901653333333336,14.5,54.8,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:29:49.299549 UTC,2020-07-05 22:35:17 UTC,565334000,1,-20.52112,57.908293333333333,14.5,53.7,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:29:49.694748 UTC,2020-07-05 22:27:53 UTC,565334000,1,-20.538906666666666,57.882426666666667,14.5,52.1,54,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:30:19.432835 UTC,2020-07-05 22:30:41 UTC,565334000,1,-20.532053333333334,57.89208,14.5,54.1,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:43:55.09488 UTC,2020-07-05 22:46:17 UTC,565334000,1,-20.495173333333334,57.946293333333337,14.5,53.3,55,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:30:19.432835 UTC,2020-07-05 22:34:47 UTC,565334000,1,-20.522373333333334,57.906506666666665,14.5,54,55,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:30:19.432835 UTC,2020-07-05 22:33:17 UTC,565334000,1,-20.525893333333332,57.901226666666666,14.5,54.2,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:30:19.432835 UTC,2020-07-05 22:30:29 UTC,565334000,1,-20.532506666666666,57.89144,14.5,53.8,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:30:19.432835 UTC,2020-07-05 22:30:06 UTC,565334000,1,-20.53344,57.890053333333334,14.5,53.3,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:35:05.781625 UTC,2020-07-05 22:36:49 UTC,565334000,1,-20.517573333333335,57.9136,14.5,54.9,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 01:33:36.414358 UTC,2020-07-06 00:19:18 UTC,565334000,1,-20.26824,58.277226666666664,14.5,53.8,57,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:35:05.781625 UTC,2020-07-05 22:33:14 UTC,565334000,3,-20.526133333333334,57.90088,14.5,55.1,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:30:19.432835 UTC,2020-07-05 22:33:35 UTC,565334000,1,-20.525173333333335,57.902346666666666,14.5,55.3,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:33:58.001528 UTC,2020-07-05 22:35:25 UTC,565334000,1,-20.52136,57.907946666666668,14.5,53.7,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 01:07:53.164304 UTC,2020-07-06 00:20:06 UTC,565334000,1,-20.26632,58.279973333333331,14.5,54.1,58,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:30:19.432835 UTC,2020-07-05 22:31:40 UTC,565334000,1,-20.529653333333332,57.895653333333335,14.5,54.6,56,127,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 03:01:22.906055 UTC,2020-07-06 00:10:18 UTC,565334000,1,-20.289466666666666,58.24610666666667,14.5,53.4,58,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:30:19.432835 UTC,2020-07-05 22:29:23 UTC,565334000,1,-20.535146666666666,57.887626666666669,14.5,52.9,56,127,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:30:19.432835 UTC,2020-07-05 22:34:53 UTC,565334000,1,-20.522106666666666,57.906906666666664,14.5,54.5,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:30:19.432835 UTC,2020-07-05 22:30:17 UTC,565334000,1,-20.53296,57.890746666666665,14.5,53.5,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:30:19.432835 UTC,2020-07-05 22:30:59 UTC,565334000,1,-20.531306666666666,57.8932,14.5,54.5,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-01 23:40:54.809081 UTC,2020-07-01 22:41:50 UTC,477020100,1,-20.281706666666668,58.27024,15,238.5,240,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477020100
2020-07-01 23:40:54.809081 UTC,2020-07-01 22:42:34 UTC,477020100,1,-20.28312,58.267493333333334,15,241.4,239,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477020100
2020-07-01 23:24:16.761059 UTC,2020-07-01 22:30:49 UTC,477020100,1,-20.256556666666668,58.30967,15,236.4,237,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477020100
2020-07-01 23:40:54.809081 UTC,2020-07-01 22:41:44 UTC,477020100,1,-20.281493333333334,58.27061333333333,15,237.8,239,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477020100
2020-07-01 23:24:16.761059 UTC,2020-07-01 22:31:21 UTC,477020100,1,-20.257723333333335,58.30785,15,236.2,237,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477020100
2020-07-01 23:40:54.809081 UTC,2020-07-01 22:42:45 UTC,477020100,1,-20.28352,58.26672,15,240.8,238,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477020100
2020-07-01 23:40:54.809081 UTC,2020-07-01 22:40:57 UTC,477020100,1,-20.279653333333332,58.27368,15,236.6,238,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477020100
2020-07-01 23:24:16.761059 UTC,2020-07-01 22:31:37 UTC,477020100,1,-20.258431666666667,58.306755,15,236,237,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477020100
2020-07-01 23:24:16.761059 UTC,2020-07-01 22:30:33 UTC,477020100,1,-20.25586,58.310763333333334,15,236.3,237,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477020100
2020-07-01 23:24:16.761059 UTC,2020-07-01 22:30:39 UTC,477020100,1,-20.2561,58.310403333333333,15,235.7,237,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477020100
2020-07-01 23:40:54.809081 UTC,2020-07-01 22:42:40 UTC,477020100,1,-20.283333333333335,58.26712,15,240.7,238,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477020100
2020-07-01 23:40:54.809081 UTC,2020-07-01 22:41:39 UTC,477020100,1,-20.28128,58.270986666666666,15,237.8,239,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477020100
2020-07-30 01:27:01.151734 UTC,2020-07-30 01:07:03 UTC,475047883,27,-20.296666666666667,58.05,15,250,,,,,,YE,,,,,,,4,,1,satellite,mmsi-475047883
2020-07-02 11:31:01.789399 UTC,2020-07-02 11:07:18 UTC,477100500,3,-20.305226666666666,57.9912,15,219.5,215,-3,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 10:34:16.977339 UTC,2020-07-02 10:06:51 UTC,477100500,1,-20.113173333333332,58.155386666666665,15,218,215,-3,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:14:11.241442 UTC,2020-07-02 10:52:18 UTC,477100500,1,-20.258746666666667,58.03128,15,218.8,215,-1,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:31:01.789399 UTC,2020-07-02 11:09:11 UTC,477100500,1,-20.311413333333334,57.985946666666663,15,218.5,216,2,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:14:11.241442 UTC,2020-07-02 10:52:47 UTC,477100500,1,-20.26032,58.029946666666667,15,218.4,216,6,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:31:01.789399 UTC,2020-07-02 11:07:01 UTC,477100500,1,-20.30432,57.992,15,219.2,215,-4,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:37:39.986359 UTC,2020-07-02 11:09:52 UTC,477100500,1,-20.314346666666665,57.983466666666665,15,217.8,216,5,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 10:51:37.766873 UTC,2020-07-02 10:27:49 UTC,477100500,1,-20.180853333333335,58.097253333333335,15,219.4,215,7,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:31:01.789399 UTC,2020-07-02 11:08:12 UTC,477100500,1,-20.30816,57.98872,15,218.7,216,2,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 10:51:37.766873 UTC,2020-07-02 10:28:32 UTC,477100500,1,-20.183173333333333,58.095253333333332,15,219.2,215,3,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:31:01.789399 UTC,2020-07-02 11:06:17 UTC,477100500,1,-20.302,57.994,15,219.1,216,2,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 10:51:37.766873 UTC,2020-07-02 10:27:25 UTC,477100500,1,-20.179573333333334,58.098373333333335,15,219.5,214,3,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:06:19.425798 UTC,2020-07-02 10:36:33 UTC,477100500,1,-20.208106666666666,58.073706666666666,15,217.8,215,7,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 14:21:25.492896 UTC,2020-07-02 11:54:43 UTC,477100500,27,-20.455,57.858333333333334,15,219,,,,,,HK,,,,,,,0,,0,satellite,mmsi-477100500
2020-07-02 11:37:39.986359 UTC,2020-07-02 11:09:40 UTC,477100500,1,-20.31368,57.984,15,218.7,216,-4,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 10:51:32.951175 UTC,2020-07-02 10:28:56 UTC,477100500,1,-20.184453333333334,58.094106666666669,15,220,215,1,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:37:39.986359 UTC,2020-07-02 11:08:34 UTC,477100500,1,-20.31016,57.98701333333333,15,218.6,216,4,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:06:19.425798 UTC,2020-07-02 10:42:34 UTC,477100500,1,-20.227653333333333,58.057333333333332,15,218.7,215,4,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:31:01.789399 UTC,2020-07-02 11:07:43 UTC,477100500,1,-20.306666666666668,57.99,15,218.7,215,3,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:46:32.396685 UTC,2020-07-02 11:06:59 UTC,477100500,1,-20.305573333333335,57.990933333333331,15,217.9,216,6,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:14:11.241442 UTC,2020-07-02 10:46:18 UTC,477100500,1,-20.23952,58.04736,15,218.9,214,-5,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:31:01.789399 UTC,2020-07-02 11:09:06 UTC,477100500,1,-20.311146666666666,57.98616,15,219.2,215,-4,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:06:19.425798 UTC,2020-07-02 10:40:41 UTC,477100500,1,-20.221493333333335,58.062506666666664,15,219.3,214,-1,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:31:01.789399 UTC,2020-07-02 11:08:01 UTC,477100500,1,-20.307573333333334,57.989226666666667,15,218.2,216,5,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:31:01.789399 UTC,2020-07-02 11:08:06 UTC,477100500,1,-20.30784,57.988986666666669,15,219.2,216,-3,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:06:19.425798 UTC,2020-07-02 10:41:22 UTC,477100500,1,-20.223706666666665,58.06066666666667,15,218.8,214,-5,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 10:51:37.766873 UTC,2020-07-02 10:24:08 UTC,477100500,1,-20.169066666666666,58.107546666666664,15,218.9,215,3,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-02 11:31:01.789399 UTC,2020-07-02 11:07:06 UTC,477100500,1,-20.304586666666665,57.99176,15,219.2,215,-4,,,,HK,,,,,,,0,0,0,satellite,mmsi-477100500
2020-07-05 23:40:25.366666 UTC,2020-07-05 23:19:46 UTC,565334000,1,-20.412213333333334,58.06656,15,54.6,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 00:31:04.832847 UTC,2020-07-05 23:46:48 UTC,565334000,1,-20.346426666666666,58.16208,15,54,57,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 00:31:04.832847 UTC,2020-07-05 23:44:53 UTC,565334000,1,-20.35112,58.1552,15,53.7,57,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 00:58:10.996577 UTC,2020-07-05 23:47:36 UTC,565334000,1,-20.343946666666668,58.165653333333331,15,54.3,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 00:31:04.832847 UTC,2020-07-05 23:45:41 UTC,565334000,1,-20.34912,58.158133333333332,15,54,57,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 03:43:10.635891 UTC,2020-07-05 23:20:11 UTC,565334000,1,-20.411253333333335,58.068026666666668,15,54.4,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:58:44.596018 UTC,2020-07-05 23:37:57 UTC,565334000,1,-20.36744,58.13122666666667,15,53.1,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 00:31:05.214583 UTC,2020-07-05 23:33:26 UTC,565334000,1,-20.37848,58.11536,15,53.8,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 02:06:18.386548 UTC,2020-07-06 00:36:07 UTC,565334000,1,-20.227706666666666,58.336453333333331,15,52.9,57,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:48:00.764727 UTC,2020-07-05 23:27:34 UTC,565334000,1,-20.39344,58.093733333333333,15,53.8,57,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 00:31:04.832847 UTC,2020-07-05 23:45:53 UTC,565334000,1,-20.348613333333333,58.158853333333333,15,53.9,57,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:40:25.366666 UTC,2020-07-05 23:17:29 UTC,565334000,1,-20.41792,58.05824,15,54.2,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 00:31:05.214583 UTC,2020-07-05 23:29:19 UTC,565334000,1,-20.388586666666665,58.10096,15,54.5,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 03:43:10.635891 UTC,2020-07-05 23:14:23 UTC,565334000,1,-20.42544,58.04704,15,53.8,57,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:48:00.764727 UTC,2020-07-05 23:25:05 UTC,565334000,1,-20.399546666666666,58.084906666666669,15,53,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:51:47.103601 UTC,2020-07-05 23:42:17 UTC,565334000,1,-20.357386666666667,58.14592,15,53.2,58,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 00:31:04.832847 UTC,2020-07-05 23:45:11 UTC,565334000,1,-20.3504,58.156266666666667,15,53.7,57,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:30:51.820542 UTC,2020-07-05 23:20:22 UTC,565334000,1,-20.411253333333335,58.068026666666668,15,54.4,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 00:58:10.996577 UTC,2020-07-05 23:49:35 UTC,565334000,1,-20.33912,58.17288,15,55.1,57,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 02:06:18.386548 UTC,2020-07-06 00:36:25 UTC,565334000,1,-20.22696,58.33752,15,53.5,57,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:40:25.366666 UTC,2020-07-05 23:15:52 UTC,565334000,1,-20.421866666666666,58.052426666666669,15,55.4,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 03:43:10.635891 UTC,2020-07-05 23:17:27 UTC,565334000,1,-20.41792,58.05824,15,54.2,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:58:45.581226 UTC,2020-07-05 23:35:52 UTC,565334000,1,-20.372506666666666,58.12368,15,52.9,57,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:48:00.764727 UTC,2020-07-05 23:23:10 UTC,565334000,1,-20.40424,58.07816,15,52.6,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:58:44.596018 UTC,2020-07-05 23:36:46 UTC,565334000,1,-20.370346666666666,58.126933333333334,15,55.1,58,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 00:31:05.214583 UTC,2020-07-05 23:38:51 UTC,565334000,1,-20.3652,58.13448,15,54.8,57,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:48:00.764727 UTC,2020-07-05 23:24:17 UTC,565334000,1,-20.401546666666668,58.08208,15,53.5,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 03:43:10.635891 UTC,2020-07-05 23:19:53 UTC,565334000,1,-20.411946666666665,58.066986666666665,15,54.2,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 00:27:15.26101 UTC,2020-07-05 23:49:53 UTC,565334000,1,-20.338906666666666,58.173173333333331,15,55,57,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 03:43:10.635891 UTC,2020-07-05 23:13:59 UTC,565334000,1,-20.426426666666668,58.0456,15,53.4,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-05 23:47:58.607883 UTC,2020-07-05 23:28:29 UTC,565334000,1,-20.391253333333335,58.09706666666667,15,55.4,56,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 00:31:04.832847 UTC,2020-07-05 23:45:22 UTC,565334000,1,-20.34992,58.156986666666668,15,53.8,57,0,,,,SG,,,,,,,0,0,0,satellite,mmsi-565334000
2020-07-06 03:22:02.721095 UTC,2020-07-06 01:13:31 UTC,566704000,3,-20.42528,58.249813333333336,15.5,59.1,61,-12,,,,SG,,,,,,,0,0,1,satellite,mmsi-566704000
2020-07-06 03:22:02.721095 UTC,2020-07-06 01:13:52 UTC,566704000,3,-20.424426666666665,58.251306666666665,15.5,59.8,61,-12,,,,SG,,,,,,,0,0,1,satellite,mmsi-566704000
2020-07-29 06:12:17.050041 UTC,2020-07-29 05:22:26 UTC,636018568,1,-20.503546666666665,58.07616,15.5,61.6,63,3,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 08:15:25.466813 UTC,2020-07-29 06:01:08 UTC,636018568,1,-20.419546666666665,58.234586666666665,15.5,61.5,63,-4,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 08:18:12.206653 UTC,2020-07-29 05:27:56 UTC,636018568,1,-20.491333333333333,58.099333333333334,15.5,59.9,62,-4,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 08:15:25.466813 UTC,2020-07-29 06:03:27 UTC,636018568,1,-20.414693333333332,58.24392,15.5,61.1,63,0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 06:20:35.872486 UTC,2020-07-29 05:24:33 UTC,636018568,1,-20.49864,58.085573333333336,15.5,60.8,62,-5,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 11:29:00.522828 UTC,2020-07-29 05:26:58 UTC,636018568,1,-20.493736666666667,58.094818333333336,15.5,61.8,62,-7,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 08:15:25.466813 UTC,2020-07-29 06:05:33 UTC,636018568,1,-20.410266666666665,58.25248,15.5,62.3,63,-5,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 08:18:12.206653 UTC,2020-07-29 05:28:14 UTC,636018568,1,-20.49072,58.100533333333331,15.5,60.9,62,3,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 11:29:00.522828 UTC,2020-07-29 05:27:15 UTC,636018568,1,-20.493118333333335,58.095968333333332,15.5,61.8,62,-9,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 11:29:00.522828 UTC,2020-07-29 05:26:39 UTC,636018568,1,-20.494373333333332,58.0936,15.5,60.9,63,5,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 06:20:35.872486 UTC,2020-07-29 05:25:44 UTC,636018568,1,-20.496106666666666,58.090373333333332,15.5,61,63,6,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 06:20:35.872486 UTC,2020-07-29 05:26:32 UTC,636018568,1,-20.494373333333332,58.0936,15.5,60.9,63,5,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 06:20:35.872486 UTC,2020-07-29 05:24:38 UTC,636018568,1,-20.498453333333334,58.08592,15.5,60.1,62,-4,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 11:29:00.522828 UTC,2020-07-29 05:23:56 UTC,636018568,1,-20.500173333333333,58.082608333333333,15.5,61.9,62,-6,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 07:20:03.031496 UTC,2020-07-29 06:26:49 UTC,636018568,1,-20.365653333333334,58.340586666666667,15.5,62.3,63,-8,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 08:15:25.466813 UTC,2020-07-29 06:01:46 UTC,636018568,1,-20.418293333333335,58.23704,15.5,62,63,-7,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 08:15:25.466813 UTC,2020-07-29 06:04:09 UTC,636018568,1,-20.4132,58.2468,15.5,61.7,63,-3,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 06:21:52.738122 UTC,2020-07-29 05:59:41 UTC,636018568,1,-20.422533333333334,58.22888,15.5,61.3,63,-3,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 06:20:35.872486 UTC,2020-07-29 05:23:14 UTC,636018568,1,-20.50144,58.080266666666667,15.5,62.7,62,0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 06:12:17.050041 UTC,2020-07-29 05:23:08 UTC,636018568,1,-20.502053333333333,58.07904,15.5,62.9,63,-3,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 06:21:52.738122 UTC,2020-07-29 06:01:05 UTC,636018568,1,-20.419546666666665,58.234586666666665,15.5,61.5,63,-4,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 08:18:12.206653 UTC,2020-07-29 05:27:08 UTC,636018568,1,-20.49312,58.09594666666667,15.5,61.8,62,-9,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 07:21:17.800939 UTC,2020-07-29 06:30:48 UTC,636018568,1,-20.357386666666667,58.357093333333331,15.5,62.4,63,-5,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 06:21:52.738122 UTC,2020-07-29 06:00:41 UTC,636018568,1,-20.4204,58.23296,15.5,62.5,63,-8,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 06:21:44.330203 UTC,2020-07-29 06:03:05 UTC,636018568,1,-20.415333333333333,58.24272,15.5,60.2,63,7,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 06:20:35.872486 UTC,2020-07-29 05:28:15 UTC,636018568,1,-20.49072,58.100533333333331,15.5,60.9,62,3,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 08:15:25.466813 UTC,2020-07-29 06:03:09 UTC,636018568,1,-20.415333333333333,58.24272,15.5,60.2,63,7,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 11:29:00.522828 UTC,2020-07-29 05:25:51 UTC,636018568,1,-20.496086666666667,58.090376666666664,15.5,61,63,6,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 06:12:17.050041 UTC,2020-07-29 05:23:25 UTC,636018568,1,-20.50144,58.080266666666667,15.5,62.7,62,0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-29 08:15:25.466813 UTC,2020-07-29 06:00:44 UTC,636018568,1,-20.4204,58.23296,15.5,62.5,63,-8,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018568
2020-07-30 20:44:27.882955 UTC,2020-07-30 19:06:52 UTC,477518400,1,-20.476586666666666,58.219386666666665,16,54.8,57,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477518400
2020-07-30 22:56:21.655524 UTC,2020-07-30 19:43:57 UTC,477518400,1,-20.383146666666665,58.36736,16,56.7,57,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477518400
2020-07-30 20:44:27.882955 UTC,2020-07-30 19:07:10 UTC,477518400,1,-20.475813333333335,58.220533333333336,16,54.9,57,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477518400
